,tweet_id,text,relevance,viewpoint
8210,1330641488426930176,"@radgivarn1 @NecksChicken @dvillella @realDonaldTrump Curious to know what you think now. Almost 260,000 dead 12,000,000 positive cases since February.  Which is kinda incredible since you think there are only 11,000,000 people here.",no,none
8211,1255318814092386304,"@DrTobyGilbert Our network doesn't allow filesharing, not uncommon. Hence, email it to yourself or use your USB. Please don't be condescending.",no,none
8212,1260987653543133189,"@RajaSovasiya @USCIRF @nadinemaenza I has a not any followers,plz following to me",no,none
8213,1255298906495254528,"@KellieDBean @EThorntonGHS My daughter’s teachers are fully informed of what’s going on. My daughter is slowly learning that life isn’t fair, that your dad isn’t going to live forever and Pancreatic cancer is a horrible word. Her anxiety is though  the roof but she is trying she wants her credits.",no,none
8214,1255461347996962816,"@mamelsberg @RashmiGoklani @Public_Citizen @cameron_kasky Enjoyed the conversation, but too many other things need attention. Cheers.",no,none
8215,1256707887067475970,"@RealCandaceO @NYGovCuomo @realDonaldTrump It's the ppl who will suffer not the politicians, it's always the ppl near and at the bottom that get beaten with the stick. 
It's not only a Dem problem, the President is withholding funds that ppl can use to bury family members as a consequence of covid19, politically motivated",no,counter
8216,1256951801095630850,"@MSNBC The most selfish man in power, maybe only exceeded by Kim Jung Un",no,none
8217,1257740775816859649,"@uscensusbureau I would, but you ask what kind of white I happen to be. You don't ask what kind of black, do you?",no,none
8218,1255207807483248652,@Aliciastarr001 @51percenter Dems don’t get it....or simply don’t care😬 https://t.co/OM180TRlOY,no,none
8219,1255512600848281602,@RedboxWire Source link?,no,none
8220,1255559665741639680,@RepAndyBiggsAZ No more handouts. We cant keep enabling the incompetent,no,none
8221,1261066977411358720,"@lelono16 @MelayuSejahtera @ILCtv1 @karniilyas @jokowi @prabowo Intinya liattttt tuh ust. Maher, said aqil mreka begitu semua",not english,NA
8222,1255345477861638145,"@DailyCaller Please whip me up into a snarling, foaming rage at illegal immigrants so I can forget the 60,000 dead (and it's only April), Mr. President!",yes,counter
8223,1255186871581380611,@JackPosobiec MICHIGAN! https://t.co/wa3Dxa9exj,no,none
8224,1255296777965785088,"Congressman Matt Gaetz is on Fox claiming Democrats are trying to institute an agenda allowing MS-13 to get the ""moving van"" and invite ""their cousins from prison to come live in the subdivision next to you."" https://t.co/gQnSk6Fjei",yes,diagnostic
8225,1255244455231344644,,no,none
8226,1255226862336385024,@FAIRImmigration @voxdotcom @nicolenarea That’s a great thing Trump did. By shutting border down stops the illegals from coming into America &amp; driving wages down while driving crime up. Best thing that immigrants can do is come in here the correct way. My only question is are you an American?,yes,diagnostic
8227,1255172421738541056,"update: carter cockfight was created around 2010 as a spoiled manchild turned anti immigrant presidential candidate, who really wanted to build a wall. he also owned a private zoo and did weird things with his animals. 

I apologize for what I’ve whispered into Dreamtime.",yes,counter
8228,1264049262372904960,"@KaitMarieox no, racism is still hating people with a different skin color as you, if more then one person has called u racist, chances are you really are racist",no,none
8229,1252309736109768704,,no,none
8230,1255173880018280448,"@Rod_Bolsonaro @EdvaldoJunior85 @canalCCore @tarcisiogdf @MInfraestrutura @Marceloscf2 Ah, assim não dá Bolsonaro! Porra",not english,NA
8231,1255301321198051329,@crunkdome @stonecold2050 idk but being able to deny people money they rightfully deserve is disturbing,no,none
8232,1255283441148493825,"@cnahonduras @GCastellanosL Exigir CÁRCEL a los ladrones no es traicionar un partido. Apañarles las mandracadas SI ES TRAICIONAR A LA PATRIA. Cárcel e incautación de bienes a quien corresponda. Del partido que sea, del cargo que sea. Ahora se debe tener pena de ser nacionalista por culpa de estos pícaros??",not english,NA
8233,1255297212323639296,"@BBCWorld Hey BBC....it’s called tape. You are supposed to be a news station, you know, with real reporters and everything....try it some time. What an insult....sex attack....???",no,none
8234,1254768239499898880,@real_defender @realDonaldTrump Raise your hand if you plan on voting for Trump in November. 🙋‍♂️🙋‍♀️,no,none
8235,1255179558510182400,@burtlikko That’s fine.  Which means that people can disagree as to (a) the necessity and (b) whether they’re narrowly tailored (as you say) ONLY so long and to such degree to achieve it.  And that analysis is independent of the analysis (both practical and constitutional) of the China ban,no,none
8236,1255559122423955461,@Tarkitsanapong พี่ต้าขอกำลังใจหน่อยได้มั้ยค่ะช่วงนี้ท้อมากกก #talkwithtar,not english,NA
8237,1266308483072360449,@18wheelQUNN @itsJeffTiedrich @realDonaldTrump Listen to  your potty mouth.,no,none
8238,1255221198423830528,"@EThorntonGHS However, teachers who invested time building relationships with students can have more student participation than those that don’t. I cannot stop emphasizing the importance of SEL.",no,none
8239,1255682242073948161,"@nerfburglar @EdGradascevic @SteveGelder @IvankaTrump Wow, you’ve gone off the cliff. PPE for the job is fine, But you freaks wearing ppe in your car and on the trail is just a mental disorder.",no,none
8240,1255148654232342537,"@BlueAngels @AFThunderbirds I respect our military but it is a shame you are being used for political propaganda and theater - these ""flyovers"" are a waste of money - Front line medical workers want PPE - not flyovers",no,none
8241,1257539013679833088,@GovInslee @KING5Seattle Great. Now if I could only go to church and worship my God! That would be awesome Mister governor.,no,none
8242,1255473836608405504,"@RhodesMahogany @AdrianCJax Got it, and why that is true. I will let you all do the dragging, and just stick with uplifting the best of you.",no,none
8243,1255288287469674497,@cloudgains uhh,no,none
8244,1255344891913216002,@justice_undie Lmao..na visa officer now o,not english,NA
8245,1255361014591348736,"@Studhombre @brokemoke_04 Yet the law should not deny the right to habeas corpus as per the constitution.

And he's not talking about the legality of immigration, just the consequences of it.

Population burdens society, despite country of origin.

I'd like to hear your argument on how it burdens morally.",yes,none
8246,1255180030130388995,"@yacius @Mindkil66373369 @RobinEdgar @SofaAssoc @777francesa @juliehealy67 @UUHistorySoc @SPVM @UUClassStories hurts innocent ppl. You will eventually learn why promoting the believs all women mantra is a deadly &amp; serious mistake. 

Taking accusations seriously &amp; thoroughly investigating them without injecting automatic belief or disbelief is the best course of action.",no,none
8247,1255234558590619648,@MetallicaDad @arjay_bob @jhb430 @thehill The college is a state thing and Dems are never happy if they can claim the popular vote nonsense.,no,none
8248,1255168552228794368,@CotedIvoire_off Tu vois les retombées...😂😂😂,not english,NA
8249,1258725143947272192,@vitarkka @PunekarPoonam @USCIRF @nadinemaenza they are the upper caste. like the upper classes anywhere in the world. You don't have to go back into history all the way. Just look at top 100 richest people in india and count the number of brahmins. And compare that with the proportion of brahmins in our population.,no,none
8250,1255635921736794115,@StockShaman @catturd2 @klc4_trump @WashTimes Look at the date of the article. Now realize how stupid you look...,no,none
8251,1255164132686520320,,no,none
8252,1256261031187398657,,no,none
8253,1255902018058641408,"@charliekirk11 American citizens agree with that 100% they send all their money out of the country,  here MEDICAL FOOD STAMPS WELFARE HOUSING ETC.  SO MANY HAVE MORE THAN 5 KIDS TO GET ALL THE TAXPAYERS MONEY WE HAVE HOMELESS VETERANS SENIOR CITIZENS AND AMERICAN CITIZENS CHILDREN.",no,diagnostic
8254,1255495990703947778,@dr_korsan Utanmadan milletin parasını işgal ediyor Allah nasıl biliyor söyle yapsın vatansızlar,not english,NA
8255,1255370391838695424,@loftygols @StevenDialFox4 @JudgeClayJ @FOX4 I guess no ones ever died from AIDS then,no,none
8256,1255266329394851842,@baekkhyunnie0 ak lupaan mmf ya :( anya 98line👋🏻,not english,NA
8257,1255642754656301056,"@DesignationSix @Kokomothegreat How about both? And Nancy can check his shackles, before they haul him off.",no,none
8258,1255255080460320776,@JhaideSung @jackremmington Enjoyed this 😂,no,none
8259,1254768180226076673,@realDonaldTrump The fake news media is the true enemy. They seek to destroy this country with their lies.,no,none
8260,1257321801970937857,@senatemajldr @GuyBensonShow You look like a little boy who just got a peek of side boob. I know it’s not relevant. I just had to say it.,no,none
8261,1255151118499196936,"So Democrat donors are well to the left of their voters on social issues, and slightly to their left on economic issues. 

But the gap on globalist policies is especially noteworthy, all the more so when you see how GOP donors and GOP voters are closer together in these areas https://t.co/etsz9yMN8f",no,none
8262,1255209454271750144,@timaitken1 @GavinNewsom this link didn't work... wondering what it said?,no,none
8263,1255537368188293120,"@SusanaDee @DawsOrion83 Canada has work to do, agreed, but it continues to improve. Your statement negates a lot of the positivity it offers to many races, backgrounds, and orientations.",no,none
8264,1262150812408492033,@GavinNewsom Omg!,no,none
8265,1255672407215529989,@purplessounds @TheCounter Smithfield. https://t.co/JlIplG0h1e,no,none
8266,1255337357974351873,@deray Ohhhh all of lil stephen’s wet dreams https://t.co/dopsOUHN6b,no,none
8267,1255469166489993216,"@Lvstarlet64 @BidenWarRoom @MattWolking @TrumpWarRoom @realDonaldTrump Isn't it more than just repeat what scientists say,because if that is all he is expected to do, why not let them talk? Why argue with them?  Why ""think out loud"" about treatments that he clearly doesn't understand?

Trump is the worst president to handle this.
Death toll grows",no,counter
8268,1255260262728417280,@jayhaller82 @dsbigelowauthor @dlint22 @latimes You are.,no,none
8269,1255545525488713736,@RedWingGrips @nick_ingrassi https://t.co/s0Jamo2pQW,no,none
8270,1262188927076761600,@MyRemedy_2 @FlyThaiMMA Ur cheap neolib ID politics has 0 sway over me. Obama was a fvcking monster--the quintessential Uncle Tom: fvcked over POC; incarceration rates 4 blacks rose in 2015. ACA entrenched US healthcare in a neolib privatization scheme to enrich the blood-sucking ins. ind. U a tool dude https://t.co/GjvGILe6PW,no,counter
8271,1255258862053195777,@JoeySalads YES,no,none
8272,1260246543464050690,"@killroy2019 @RuthSorbello @mikemcdonnell @FrankDElia7 @Public_Citizen @jilevin the first step into the fantasy world of  #America today -

#FantasyGate #LieGate #DeathGate euphemisms for

#TrumpGate",no,none
8273,1255259093243232256,@UberNaffa @briebriejoy So why he lost?,no,none
8274,1255765913300852737,@ceciveinticinco @sammimoncayo @ajplus No pasa nada si hay que ir a Bélgica a comer frites t levantar la economía pues se va,not english,NA
8275,1254484447984041984,"@realDonaldTrump THESE HATEFUL REPORTERS &amp; JOURNALISTS ARE NOTHING WITHOUT PRESIDENT TRUMP

The Lamestream Media is nothing without him

They are use his name to save their careers! They have nothing else to talk about

When President @realdonaldTrump leave office in 2024 they will have no career https://t.co/ym0B6eW0pV",no,none
8276,1257446682410827777,"@toiletmustache @mustachetoilet Man, that's rough. What a bullshit situation",no,none
8277,1255202328933732354,,no,none
8278,1255282245625151489,@FreezeWinged @Apokalypto13 @Naki_KuroLu @kuzonizuka Jvais te bloqué,not english,NA
8279,1255267657454149632,"@disco_socialist If they actually cared about kids in cages they would be demanding that the Democratic house cut funding for ice. Which pelosi and the house Dems could do today, if they wanted.",yes,none
